name,year,height,weight,position,school,city,state,profile_link,score,nat_rank,pos_rank,state_rank,website,school_offer
Theo Majette,2016,72,255,DL,West Bloomfield,West Bloomfield,MI,//247sports.com/Player/theo-majette-88818/,0.76,NA,133,70,247,Kent State
Anthony Trinh,2016,74,235,DL,Pace Academy,Atlanta,GA,//247sports.com/Player/anthony-trinh-79845/,NA,NA,NA,NA,247,Kent State
Matt Hampson,2016,76,240,DL,Pine-Richland,Gibsonia,PA,//247sports.com/Player/matt-hampson-83433/,NA,NA,NA,NA,247,Kent State
David Hood,2016,73,265,DL,Miami Carol City,Opa Locka,FL,//247sports.com/Player/david-hood-79438/,0.8,NA,106,239,247,Kent State
Andrew Tarver,2016,73,280,DL,McEachern,Powder Springs,GA,//247sports.com/Player/andrew-tarver-79336/,0.78,NA,141,196,247,Kent State
Hakeem Enis,2016,72,275,DL,Druid Hills,Atlanta,GA,//247sports.com/Player/hakeem-enis-88819/,0.78,NA,151,203,247,Kent State
Griffin Grady,2016,74,205,LB,Dublin Coffman,Dublin,OH,//247sports.com/Player/griffin-grady-79699/,0.86,NA,32,37,247,Kent State
Nathaniel Evans,2016,73,230,LB,John Curtis,New Orleans,LA,//247sports.com/Player/nathaniel-evans-61740/,0.84,NA,43,54,247,Kent State
Eric Rogers,2016,73,225,LB,De La Salle Collegiate,Warren,MI,//247sports.com/Player/eric-rogers-37660/,0.84,NA,47,28,247,Kent State
Tim Walton,2016,74,225,LB,Cass Technical,Detroit,MI,//247sports.com/Player/tim-walton-71805/,0.82,NA,63,41,247,Kent State
Matt Bell,2016,72,245,LB,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/matt-bell-83070/,0.76,NA,173,229,247,Kent State
Dalton Hicks,2016,73,225,LB,Jefferson,Delphos,OH,//247sports.com/Player/dalton-hicks-88817/,0.76,NA,126,119,247,Kent State
Matt Otwinowski,2016,75,220,LB,Laporte,La Porte,IN,//247sports.com/Player/matt-otwinowski-82045/,0.74,NA,135,38,247,Kent State
Isaiah Hall,2016,72,230,LB,Hillsboro,Nashville,TN,//247sports.com/Player/isaiah-hall-83010/,NA,NA,NA,NA,247,Kent State
Jarrod Jones,2016,73,220,LB,Westlake,Atlanta,GA,//247sports.com/Player/jarrod-jones-59392/,NA,NA,NA,NA,247,Kent State
Jango Glackin,2016,74,215,EDGE,IMG Academy,Bradenton,FL,//247sports.com/Player/jango-glackin-43899/,0.88,NA,41,65,247,Kent State
Mark Gooden,2016,73,221,EDGE,Reynoldsburg,Reynoldsburg,OH,//247sports.com/Player/mark-gooden-37298/,0.84,NA,81,51,247,Kent State
Kion Holder,2016,71,185,EDGE,Norland,Miami,FL,//247sports.com/Player/kion-holder-79293/,0.79,NA,153,270,247,Kent State
Tre Avery,2016,71,170,CB,Franklin,Reisterstown,MD,//247sports.com/Player/tre-avery-76551/,0.87,NA,58,16,247,Kent State
Austin Andrews,2016,73,180,CB,St. Francis De Sales,Columbus,OH,//247sports.com/Player/austin-andrews-69307/,0.87,NA,62,23,247,Kent State
Korey Banks,2016,72,170,CB,Sandy Creek,Tyrone,GA,//247sports.com/Player/korey-banks-79030/,0.86,NA,113,61,247,Kent State
Baylen Buchanan,2016,71,186,CB,Peachtree Ridge,Suwanee,GA,//247sports.com/Player/baylen-buchanan-69954/,0.86,NA,72,67,247,Kent State
Anthony Johnson,2016,75,185,CB,Euclid,Euclid,OH,//247sports.com/Player/anthony-johnson-78921/,0.85,NA,88,39,247,Kent State
Ronnie Blackmon,2016,70,174,CB,Westlake,Atlanta,GA,//247sports.com/Player/ronnie-blackmon-19563/,0.84,NA,85,100,247,Kent State
Dontre Boyd,2016,70,160,CB,Martin Luther King,Detroit,MI,//247sports.com/Player/dontre-boyd-37066/,0.84,NA,104,29,247,Kent State
Monquavion Brinson,2016,71,167,CB,Mays,Atlanta,GA,//247sports.com/Player/monquavion-brinson-66398/,0.84,NA,108,107,247,Kent State
Ke'Shan Pennamon,2016,70,170,CB,West Nassau County,Callahan,FL,//247sports.com/Player/keshan-pennamon-61742/,0.83,NA,132,203,247,Kent State
Keon Singleton,2016,72,215,CB,Archbishop Carroll,Washington,DC,//247sports.com/Player/keon-singleton-67908/,0.83,NA,101,8,247,Kent State
Bryon Brown,2016,73,166,CB,Norland,Miami,FL,//247sports.com/Player/bryon-brown-58805/,0.81,NA,148,224,247,Kent State
Navon Mosley,2016,72,180,CB,West Bloomfield,West Bloomfield,MI,//247sports.com/Player/navon-mosley-82160/,0.81,NA,161,46,247,Kent State
Jalen Phelps,2016,70,171,CB,Hillgrove,Powder Springs,GA,//247sports.com/Player/jalen-phelps-79729/,0.8,NA,172,161,247,Kent State
Justin Clark,2016,70,165,CB,West Bloomfield,West Bloomfield,MI,//247sports.com/Player/justin-clark-82247/,0.78,NA,200,56,247,Kent State
Jamal Parker,2016,69,168,CB,Camden Catholic,Cherry Hill,NJ,//247sports.com/Player/jamal-parker-81209/,0.74,NA,285,58,247,Kent State
Darrius Vukobradovich,2016,71,190,CB,Calabasas,Calabasas,CA,//247sports.com/Player/darrius-vukobradovich-65568/,NA,NA,NA,NA,247,Kent State
Abdullaah Yaseen,2016,70,172,CB,Oak Park,Oak Park,MI,//247sports.com/Player/abdullaah-yaseen-77502/,NA,NA,NA,NA,247,Kent State
TJ Ashley,2016,70,167,CB,North Florida Christian,Tallahassee,FL,//247sports.com/Player/tj-ashley-81194/,NA,NA,NA,NA,247,Kent State
Seth Dawkins,2016,75,195,S,Franklin Heights,Columbus,OH,//247sports.com/Player/seth-dawkins-78549/,0.87,NA,49,27,247,Kent State
Khalil Bryant,2016,72,190,S,First Coast,Jacksonville,FL,//247sports.com/Player/khalil-bryant-78940/,0.87,NA,52,92,247,Kent State
Justin Mulbah,2016,72,200,S,St. Vincent Pallotti,Laurel,MD,//247sports.com/Player/justin-mulbah-83589/,0.82,NA,114,40,247,Kent State
Mandela Lawrence-Burke,2016,73,185,S,Steubenville,Steubenville,OH,//247sports.com/Player/mandela-lawrence-burke-88816/,0.76,NA,205,118,247,Kent State
Jakkar Jackson,2016,70,175,S,Farmington,Farmington,MI,//247sports.com/Player/jakkar-jackson-32449/,0.72,NA,223,78,247,Kent State
Darrynton Evans,2016,71,180,S,New Smyrna Beach,New Smyrna Beach,FL,//247sports.com/Player/darrynton-evans-76909/,0.7,NA,NA,NA,247,Kent State
Damien Crumitie,2016,71,163,S,Tallahassee Leon,Tallahassee,FL,//247sports.com/Player/damien-crumitie-78423/,NA,NA,NA,NA,247,Kent State
Garrett Rigby,2016,71,181,S,Tucker,Tucker,GA,//247sports.com/Player/garrett-rigby-82927/,NA,NA,NA,NA,247,Kent State
Brendan Ferns,2016,74,215,ATH,St. Clairsville,Saint Clairsville,OH,//247sports.com/Player/brendan-ferns-34847/,0.93,168,8,8,247,Kent State
Jonah Morris,2016,76,196,ATH,Archbishop Hoban,Akron,OH,//247sports.com/Player/jonah-morris-76420/,0.87,NA,46,24,247,Kent State
AJ Rose,2016,74,185,ATH,Garfield Heights,Cleveland,OH,//247sports.com/Player/aj-rose-79077/,0.86,NA,59,33,247,Kent State
Tyrece Speaight,2016,70,186,ATH,Upper Arlington,Columbus,OH,//247sports.com/Player/tyrece-speaight-28540/,0.85,NA,69,40,247,Kent State
Tyree Rodgers,2016,74,180,ATH,Camden Catholic,Cherry Hill,NJ,//247sports.com/Player/tyree-rodgers-57899/,0.85,NA,72,27,247,Kent State
Jordan Overton,2016,70,171,ATH,Brush,Cleveland,OH,//247sports.com/Player/jordan-overton-35933/,0.84,NA,86,52,247,Kent State
Keevon Harris,2016,75,200,ATH,Labrae,Leavittsburg,OH,//247sports.com/Player/keevon-harris-30113/,0.83,NA,98,64,247,Kent State
Desmond Phillips,2016,71,170,ATH,Miami Jackson,Miami,FL,//247sports.com/Player/desmond-phillips-79482/,0.83,NA,106,194,247,Kent State
Christian Holmes,2016,73,182,ATH,McNair,Atlanta,GA,//247sports.com/Player/christian-holmes-78144/,0.82,NA,141,140,247,Kent State
Ronnie Jones,2016,73,185,ATH,Central Catholic,Pittsburgh,PA,//247sports.com/Player/ronnie-jones-79369/,0.81,NA,110,40,247,Kent State
Akeam Peters,2016,70,184,ATH,Tucker,Tucker,GA,//247sports.com/Player/akeam-peters-78136/,0.79,NA,142,183,247,Kent State
A'darius Purifoy,2016,72,180,ATH,West Florida Tech,Pensacola,FL,//247sports.com/Player/adarius-purifoy-77792/,0.77,NA,173,335,247,Kent State
Adam Gregoire,2016,77,275,ATH,Perry,Massillon,OH,//247sports.com/Player/adam-gregoire-88821/,0.74,NA,197,125,247,Kent State
Derek Adams,2016,72,186,P,Manheim Central,Manheim,PA,//247sports.com/Player/derek-adams-88783/,0.7,NA,NA,NA,247,Kent State
Tyler Huntley,2016,74,200,QB,Hallandale,Hallandale,FL,//247sports.com/Player/tyler-huntley-38117/,0.87,NA,20,69,247,Bowling Green
Aidan Smith,2016,74,175,QB,Carroll,Fort Wayne,IN,//247sports.com/Player/aidan-smith-38554/,0.86,NA,26,10,247,Bowling Green
Peyton Ramsey,2016,75,200,QB,Elder,Cincinnati,OH,//247sports.com/Player/peyton-ramsey-70336/,0.86,NA,31,29,247,Bowling Green
Steven Frank,2016,76,219,QB,Oswego,Oswego,IL,//247sports.com/Player/steven-frank-36495/,0.85,NA,38,29,247,Bowling Green
Matt Little,2016,76,225,QB,Evanston Township,Evanston,IL,//247sports.com/Player/matt-little-77293/,0.84,NA,50,34,247,Bowling Green
Gunnar Hoak,2016,76,190,QB,Dublin Coffman,Dublin,OH,//247sports.com/Player/gunnar-hoak-75331/,0.84,NA,51,56,247,Bowling Green
Chris Oladokun,2016,73,175,QB,Sickles,Tampa,FL,//247sports.com/Player/chris-oladokun-61358/,0.83,NA,57,175,247,Bowling Green
Elijah Cunningham,2016,75,190,QB,Springboro,Springboro,OH,//247sports.com/Player/elijah-cunningham-61758/,0.81,NA,70,70,247,Bowling Green
Drew Plitt,2016,75,200,QB,Loveland,Loveland,OH,//247sports.com/Player/drew-plitt-83429/,0.78,NA,100,95,247,Bowling Green
Cade Knox,2016,76,205,QB,Brophy College Preparatory,Phoenix,AZ,//247sports.com/Player/cade-knox-83120/,NA,NA,NA,NA,247,Bowling Green
Riley Lees,2016,73,185,QB,Libertyville,Libertyville,IL,//247sports.com/Player/riley-lees-79794/,0.87,NA,41,18,247,Bowling Green
Josh Jackson,2016,74,200,QB,Saline,Saline,MI,//247sports.com/Player/josh-jackson-78026/,0.86,NA,19,22,247,Bowling Green
Demario McCall,2016,69,171,RB,North Ridgeville,North Ridgeville,OH,//247sports.com/Player/demario-mccall-36189/,0.96,57,2,3,247,Bowling Green
Travis Homer,2016,71,195,RB,Oxbridge Academy,West Palm Beach,FL,//247sports.com/Player/travis-homer-78164/,0.93,190,6,27,247,Bowling Green
Sam Brodner,2016,70,210,RB,Glenbard West,Glen Ellyn,IL,//247sports.com/Player/sam-brodner-80067/,0.89,NA,15,9,247,Bowling Green
Jeremy Larkin,2016,70,180,RB,La Salle,Cincinnati,OH,//247sports.com/Player/jeremy-larkin-35910/,0.88,NA,28,18,247,Bowling Green
Kiante Enis,2016,73,200,RB,Winchester Community,Winchester,IN,//247sports.com/Player/kiante-enis-37427/,0.87,NA,34,7,247,Bowling Green
Barrington Wade,2016,73,211,RB,Niles North,Skokie,IL,//247sports.com/Player/barrington-wade-77678/,0.87,NA,35,17,247,Bowling Green
Benny Snell,2016,71,200,RB,Westerville Central,Westerville,OH,//247sports.com/Player/benny-snell-36825/,0.87,NA,43,26,247,Bowling Green
Toks Akinribade,2016,73,205,RB,Brownsburg,Brownsburg,IN,//247sports.com/Player/toks-akinribade-24284/,0.86,NA,44,9,247,Bowling Green
Cole Gest,2016,68,195,RB,St. Edward,Lakewood,OH,//247sports.com/Player/cole-gest-76362/,0.84,NA,70,49,247,Bowling Green
Chawntez Moss,2016,72,200,RB,Bedford,Bedford,OH,//247sports.com/Player/chawntez-moss-78166/,0.84,NA,76,54,247,Bowling Green
Tony Julmisse,2016,73,186,RB,South Plantation,Fort Lauderdale,FL,//247sports.com/Player/tony-julmisse-80353/,0.84,NA,84,159,247,Bowling Green
Jo-El Shaw,2016,73,215,RB,Woodland Hills,Pittsburgh,PA,//247sports.com/Player/jo-el-shaw-78536/,0.84,NA,85,26,247,Bowling Green
Jack Wegher,2016,71,200,RB,IMG Academy,Bradenton,FL,//247sports.com/Player/jack-wegher-76507/,0.83,NA,91,186,247,Bowling Green
Emanuel Jackson,2016,72,175,RB,Novi,Novi,MI,//247sports.com/Player/emanuel-jackson-78994/,0.8,NA,117,48,247,Bowling Green
Artavis Pierce,2016,71,187,RB,Auburndale,Auburndale,FL,//247sports.com/Player/artavis-pierce-79964/,0.8,NA,118,241,247,Bowling Green
Tyshaun Ingram,2016,72,185,RB,Winter Park,Winter Park,FL,//247sports.com/Player/tyshaun-ingram-80199/,0.78,NA,140,307,247,Bowling Green
Ivan Smith,2016,71,170,RB,Columbus,Miami,FL,//247sports.com/Player/ivan-smith-77964/,0.77,NA,52,334,247,Bowling Green
Tyler King,2016,70,175,RB,Fort Meade,Fort Meade,FL,//247sports.com/Player/tyler-king-68841/,0.75,NA,168,365,247,Bowling Green
Leonard Skattebo,2016,73,245,RB,Sacramento City College,Sacramento,CA,//247sports.com/Player/leonard-skattebo-82180/,0.7,NA,NA,NA,247,Bowling Green
Terence Stephens Jr.,2016,73,190,RB,West Allegheny,Imperial,PA,//247sports.com/Player/terence-stephens-jr-46044861/,NA,NA,NA,NA,247,Bowling Green
Jaquarius Bargnare,2016,70,170,RB,Dr. Phillips,Orlando,FL,//247sports.com/Player/jaquarius-bargnare-79779/,0.83,NA,27,195,247,Bowling Green
Cedric Boswell,2016,71,175,RB,Wylie E. Groves,Franklin,MI,//247sports.com/Player/cedric-boswell-81261/,0.83,NA,131,35,247,Bowling Green
Josh Stoner,2016,70,190,RB,Worthington Kilbourne,Columbus,OH,//247sports.com/Player/josh-stoner-87935/,0.79,NA,44,91,247,Bowling Green
Dontez Rash,2016,69,175,RB,Benedictine,Cleveland,OH,//247sports.com/Player/dontez-rash-37089/,0.76,NA,55,114,247,Bowling Green
Austin Mack,2016,74,205,WR,Bishop Luers,Fort Wayne,IN,//247sports.com/Player/austin-mack-33564/,0.97,35,3,2,247,Bowling Green
Brandon Randle,2016,73,217,WR,Battle Creek Central,Battle Creek,MI,//247sports.com/Player/brandon-randle-77625/,0.92,201,14,7,247,Bowling Green
Dee Anderson,2016,77,205,WR,DeSoto,DeSoto,TX,//247sports.com/Player/dee-anderson-58951/,0.92,211,39,33,247,Bowling Green
Joshua Hammond,2016,72,180,WR,Hallandale,Hallandale,FL,//247sports.com/Player/joshua-hammond-38118/,0.92,235,41,31,247,Bowling Green
Tony Butler,2016,74,195,WR,St. Edward,Lakewood,OH,//247sports.com/Player/tony-butler-68272/,0.89,NA,36,15,247,Bowling Green
Aaron Mathews,2016,77,190,WR,Clairton,Clairton,PA,//247sports.com/Player/aaron-mathews-47219/,0.88,NA,30,13,247,Bowling Green
Kierre Hawkins,2016,76,225,WR,Maple Heights,Maple Heights,OH,//247sports.com/Player/kierre-hawkins-72564/,0.88,NA,21,17,247,Bowling Green
Ruben Flowers,2016,76,180,WR,Lima Senior,Lima,OH,//247sports.com/Player/ruben-flowers-56116/,0.88,NA,77,19,247,Bowling Green
Johnny Huntley,2016,75,207,WR,South Plantation,Fort Lauderdale,FL,//247sports.com/Player/johnny-huntley-78132/,0.87,NA,108,89,247,Bowling Green
Isaiah Johnson-Mack,2016,75,212,WR,Dwyer,Palm Beach Gardens,FL,//247sports.com/Player/isaiah-johnson-mack-75684/,0.86,NA,114,96,247,Bowling Green
Ben Skowronek,2016,75,195,WR,Homestead,Fort Wayne,IN,//247sports.com/Player/ben-skowronek-61815/,0.86,NA,116,11,247,Bowling Green
Michael Irvin II,2016,75,220,WR,St. Thomas Aquinas,Fort Lauderdale,FL,//247sports.com/Player/michael-irvin-ii-24401/,0.86,NA,35,99,247,Bowling Green
Emmanuel Rugamba,2016,73,175,WR,Naperville Central,Naperville,IL,//247sports.com/Player/emmanuel-rugamba-38016/,0.86,NA,120,22,247,Bowling Green
John Michael Hankerson,2016,73,170,WR,Washington,South Bend,IN,//247sports.com/Player/john-michael-hankerson-84029/,0.86,NA,62,12,247,Bowling Green
Brandon Drayton,2016,74,175,WR,Largo,Largo,FL,//247sports.com/Player/brandon-drayton-62944/,0.85,NA,66,122,247,Bowling Green
Andrew Parchment,2016,75,180,WR,Cypress Bay,Fort Lauderdale,FL,//247sports.com/Player/andrew-parchment-75946/,0.85,NA,144,124,247,Bowling Green
Kendric Pryor,2016,73,175,WR,Homewood-Flossmoor,Flossmoor,IL,//247sports.com/Player/kendric-pryor-82057/,0.84,NA,165,33,247,Bowling Green
Kayaune Ross,2016,78,220,WR,Phoenix College,Phoenix,AZ,//247sports.com/Player/kayaune-ross-78539/,0.84,125,22,13,247,Bowling Green
Darrion Landry,2016,74,200,WR,Blinn College,Brenham,TX,//247sports.com/Player/darrion-landry-12936/,0.84,138,24,10,247,Bowling Green
Terrance Landers Jr.,2016,76,170,WR,Dunbar,Dayton,OH,//247sports.com/Player/terrance-landers-jr-79570/,0.83,NA,196,66,247,Bowling Green
Bailey Edwards,2016,73,177,WR,Chelsea,Chelsea,MI,//247sports.com/Player/bailey-edwards-25746/,0.83,NA,201,34,247,Bowling Green
Jordan Robinson,2016,75,175,WR,Norland,Miami,FL,//247sports.com/Player/jordan-robinson-79431/,0.83,NA,211,206,247,Bowling Green
Quayvon Skanes,2016,70,170,WR,Phillips Academy,Chicago,IL,//247sports.com/Player/quayvon-skanes-38015/,0.82,NA,216,44,247,Bowling Green
Neru N'Shaka,2016,70,180,WR,Hallandale,Hallandale,FL,//247sports.com/Player/neru-nshaka-38119/,0.82,NA,221,211,247,Bowling Green
Tyrin Summers,2016,69,160,WR,Clewiston,Clewiston,FL,//247sports.com/Player/tyrin-summers-54432/,0.82,NA,230,218,247,Bowling Green
Jerron Rollins,2016,74,175,WR,Columbus,Miami,FL,//247sports.com/Player/jerron-rollins-78983/,0.82,NA,231,219,247,Bowling Green
Elisha Daniels,2016,72,180,WR,Cardinal Gibbons,Fort Lauderdale,FL,//247sports.com/Player/elisha-daniels-39190/,0.81,NA,160,232,247,Bowling Green
Rashaun O'Neal,2016,71,175,WR,Withrow,Cincinnati,OH,//247sports.com/Player/rashaun-oneal-85607/,0.81,NA,248,76,247,Bowling Green
MJ McGriff,2016,68,175,WR,Vero Beach,Vero Beach,FL,//247sports.com/Player/mj-mcgriff-78931/,0.8,NA,262,252,247,Bowling Green
Tyler Kirtz,2016,75,190,WR,Brownsburg,Brownsburg,IN,//247sports.com/Player/tyler-kirtz-76203/,0.79,NA,273,28,247,Bowling Green
Demetrius White,2016,74,190,WR,Dillard,Fort Lauderdale,FL,//247sports.com/Player/demetrius-white-78634/,0.79,NA,281,259,247,Bowling Green
Calvin Jackson Jr.,2016,69,160,WR,Coral Springs Charter,Pompano Beach,FL,//247sports.com/Player/calvin-jackson-jr-48292/,0.79,NA,286,267,247,Bowling Green
Tyler Tupa,2016,73,185,WR,Brecksville-Broadview Heights,Broadview Heights,OH,//247sports.com/Player/tyler-tupa-81344/,0.78,NA,308,94,247,Bowling Green
Alfonso Onunwor,2016,74,205,WR,Coffeyville C.C.,Coffeyville,KS,//247sports.com/Player/alfonso-onunwor-86007/,0.76,NA,52,58,247,Bowling Green
Jared Wyatt,2016,74,185,WR,Wylie East,Wylie,TX,//247sports.com/Player/jared-wyatt-69551/,0.75,NA,389,423,247,Bowling Green
Kyree Calli,2016,75,200,WR,Bishop McDevitt,Harrisburg,PA,//247sports.com/Player/kyree-calli-82824/,0.74,NA,405,72,247,Bowling Green
Mason Wiltfong,2016,75,200,WR,John Carroll,Fort Pierce,FL,//247sports.com/Player/mason-wiltfong-82821/,NA,NA,NA,NA,247,Bowling Green
Mason Wilfong,2016,74,180,WR,John Carroll,Fort Pierce,FL,//247sports.com/Player/mason-wilfong-79644/,NA,NA,NA,NA,247,Bowling Green
Eric Eshoo,2016,77,225,TE,Loyola Academy,Wilmette,IL,//247sports.com/Player/eric-eshoo-84257/,0.86,NA,41,23,247,Bowling Green
Noah Turner,2016,75,235,TE,Carmel Catholic,Mundelein,IL,//247sports.com/Player/noah-turner-67153/,0.85,NA,43,25,247,Bowling Green
Brandon Chapman,2016,76,233,TE,Grove City,Grove City,OH,//247sports.com/Player/brandon-chapman-65611/,0.85,NA,48,44,247,Bowling Green
Dakota Holtzclaw,2016,79,215,TE,Worthington Kilbourne,Columbus,OH,//247sports.com/Player/dakota-holtzclaw-79725/,0.85,NA,49,45,247,Bowling Green
John Raine,2016,75,235,TE,Westminster Christian School,Miami,FL,//247sports.com/Player/john-raine-79970/,0.8,NA,85,243,247,Bowling Green
Tim Holt,2016,75,230,TE,Fullerton College,Fullerton,CA,//247sports.com/Player/tim-holt-83825/,0.79,221,10,58,247,Bowling Green
Bruno Labelle,2016,76,211,TE,Cegep Garneau,Quebec City,QC,//247sports.com/Player/bruno-labelle-88280/,0.78,NA,101,2,247,Bowling Green
Andrew Homer,2016,77,219,TE,St. Xavier,Cincinnati,OH,//247sports.com/Player/andrew-homer-84538/,0.77,NA,109,106,247,Bowling Green
Justin Witt,2016,78,255,OT,Lincoln Way West,New Lenox,IL,//247sports.com/Player/justin-witt-75575/,0.89,NA,33,7,247,Bowling Green
Loudon Love,2016,79,300,OT,Geneva Community,Geneva,IL,//247sports.com/Player/loudon-love-72196/,0.88,NA,44,14,247,Bowling Green
Gavin Cupp,2016,77,300,OT,Leipsic,Leipsic,OH,//247sports.com/Player/gavin-cupp-65585/,0.87,NA,59,21,247,Bowling Green
Darius Harper,2016,80,268,OT,Springfield,Springfield,OH,//247sports.com/Player/darius-harper-77695/,0.87,NA,60,22,247,Bowling Green
Spencer Kanz,2016,78,275,OT,Luxemburg-casco,Luxemburg,WI,//247sports.com/Player/spencer-kanz-77322/,0.87,NA,61,4,247,Bowling Green
Sam Heckel,2016,77,265,OT,Waukesha West,Waukesha,WI,//247sports.com/Player/sam-heckel-79933/,0.85,NA,96,5,247,Bowling Green
AJ Arcuri,2016,78,275,OT,Olentangy Liberty,Powell,OH,//247sports.com/Player/aj-arcuri-84130/,0.85,NA,102,48,247,Bowling Green
Brandon Walton,2016,76,280,OT,Seminole,Seminole,FL,//247sports.com/Player/brandon-walton-80572/,0.84,NA,116,165,247,Bowling Green
Stewart Reese,2016,77,340,OT,Fort Pierce Central,Fort Pierce,FL,//247sports.com/Player/stewart-reese-38981/,0.83,NA,70,178,247,Bowling Green
Stone Forsythe,2016,79,325,OT,West Orange,Winter Garden,FL,//247sports.com/Player/stone-forsythe-65579/,0.83,NA,123,187,247,Bowling Green
Liam O'Sullivan,2016,79,237,OT,Maine South,Park Ridge,IL,//247sports.com/Player/liam-osullivan-84309/,0.83,NA,124,39,247,Bowling Green
Nathan Niehaus,2016,78,259,OT,Colerain,Cincinnati,OH,//247sports.com/Player/nathan-niehaus-83963/,0.83,NA,126,67,247,Bowling Green
Brandon Ford,2016,77,300,OT,Upper St. Clair,Upper St. Clair,PA,//247sports.com/Player/brandon-ford-31638/,0.82,NA,131,35,247,Bowling Green
Jacob Buccigrossi,2016,76,275,OT,North Hills,Pittsburgh,PA,//247sports.com/Player/jacob-buccigrossi-49286/,0.82,NA,132,36,247,Bowling Green
Ean Biancardi,2016,77,290,OT,Lake Wales,Lake Wales,FL,//247sports.com/Player/ean-biancardi-58563/,0.76,NA,218,344,247,Bowling Green
Adam Samee,2016,79,275,OT,Clearwater Central Catholic,Clearwater,FL,//247sports.com/Player/adam-samee-76998/,NA,NA,NA,NA,247,Bowling Green
James Willard,2016,77,270,OT,Pine-Richland,Gibsonia,PA,//247sports.com/Player/james-willard-83432/,NA,NA,NA,NA,247,Bowling Green
Joe Ware,2016,77,230,OT,Crete-Monee,Crete,IL,//247sports.com/Player/joe-ware-78080/,NA,NA,NA,NA,247,Bowling Green
Tim Tanner-Blair,2016,77,270,OT,Lakota West,West Chester,OH,//247sports.com/Player/tim-tanner-blair-46044862/,NA,NA,NA,NA,247,Bowling Green
Parker Boudreaux,2016,76,287,IOL,Bishop Moore Catholic,Orlando,FL,//247sports.com/Player/parker-boudreaux-42650/,0.92,NA,13,34,247,Bowling Green
Nik Urban,2016,76,280,IOL,South,Willoughby,OH,//247sports.com/Player/nik-urban-76285/,0.87,NA,29,25,247,Bowling Green
Darta Lee,2016,75,294,IOL,Hightower,Missouri City,TX,//247sports.com/Player/darta-lee-80524/,0.85,NA,45,127,247,Bowling Green
Logan MacDonald,2016,76,254,IOL,Ridge Community,Davenport,FL,//247sports.com/Player/logan-macdonald-80672/,0.84,NA,54,147,247,Bowling Green
Mike Smith Jr,2016,76,260,IOL,Frostproof,Frostproof,FL,//247sports.com/Player/mike-smith-jr-78881/,0.81,NA,93,233,247,Bowling Green
Jordan Asbury,2016,76,278,IOL,De La Salle Collegiate,Warren,MI,//247sports.com/Player/jordan-asbury-81890/,0.8,NA,100,51,247,Bowling Green
Caleb Bright,2016,76,275,IOL,Urbandale,Urbandale,IA,//247sports.com/Player/caleb-bright-68856/,0.78,NA,127,9,247,Bowling Green
Mike Caliendo,2016,76,275,IOL,Brookfield East,Brookfield,WI,//247sports.com/Player/mike-caliendo-79893/,0.77,NA,138,14,247,Bowling Green
Brett Heggie,2016,76,300,IOL,Mt. Dora,Mount Dora,FL,//247sports.com/Player/brett-heggie-35788/,0.87,NA,6,79,247,Bowling Green
Chris Beech,2016,74,280,IOL,Archbishop Alter,Dayton,OH,//247sports.com/Player/chris-beech-79733/,0.77,NA,21,103,247,Bowling Green
Romeo McKnight,2016,77,235,DL,Crystal Lake Central,Crystal Lake,IL,//247sports.com/Player/romeo-mcknight-82186/,0.88,NA,38,15,247,Bowling Green
Josh Uche,2016,74,212,DL,Columbus,Miami,FL,//247sports.com/Player/josh-uche-78986/,0.85,NA,60,130,247,Bowling Green
Zander Zimmer,2016,76,220,DL,Bishop Moore Catholic,Orlando,FL,//247sports.com/Player/zander-zimmer-57236/,0.85,NA,61,131,247,Bowling Green
Jaquwan Nelson,2016,76,230,DL,Fort Lauderdale,Fort Lauderdale,FL,//247sports.com/Player/jaquwan-nelson-80251/,0.85,NA,63,132,247,Bowling Green
Nolan DeFranco,2016,78,230,DL,West Orange,Winter Garden,FL,//247sports.com/Player/nolan-defranco-43510/,0.84,NA,74,158,247,Bowling Green
Jamal Smith,2016,75,265,DL,American,Hialeah,FL,//247sports.com/Player/jamal-smith-35468/,0.83,NA,84,199,247,Bowling Green
Raveon Hoston,2016,76,246,DL,Los Angeles Valley College,Van Nuys,CA,//247sports.com/Player/raveon-hoston-84168/,0.82,174,12,46,247,Bowling Green
Matt Prendergast,2016,77,245,DL,Nazareth Academy,La Grange Park,IL,//247sports.com/Player/matt-prendergast-79959/,0.79,NA,114,52,247,Bowling Green
Andre Mintze,2016,75,220,DL,Imhotep Institute,Philadelphia,PA,//247sports.com/Player/andre-mintze-78997/,0.79,NA,120,55,247,Bowling Green
Drew Beesley,2016,75,220,DL,De La Salle Collegiate,Warren,MI,//247sports.com/Player/drew-beesley-79928/,0.76,NA,119,65,247,Bowling Green
John Hunter,2016,75,240,DL,West Forsyth,Clemmons,NC,//247sports.com/Player/john-hunter-81726/,0.75,NA,143,91,247,Bowling Green
Daniel Joseph,2016,75,240,DL,Lake Forest Academy,Lake Forest,IL,//247sports.com/Player/daniel-joseph-77675/,0.94,143,11,3,247,Bowling Green
Khalid Kareem,2016,76,260,DL,Harrison,Farmington,MI,//247sports.com/Player/khalid-kareem-52220/,0.93,183,13,6,247,Bowling Green
